DBN,School Name,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
02M399,The High School For Language And Diplomacy,2017-18,327,0,0,0,0,0,0,0,0,0,0,48,92,68,119,176,0.538,151,0.462,102,0.312,65,0.199,137,0.419,8,0.024,15,0.046,57,0.174,46,0.141,259,79.2%,82.9%
02M399,The High School For Language And Diplomacy,2018-19,302,0,0,0,0,0,0,0,0,0,0,102,44,69,87,164,0.543,138,0.457,73,0.242,70,0.232,138,0.457,9,0.03,12,0.04,53,0.175,33,0.109,232,76.8%,83.7%
02M399,The High School For Language And Diplomacy,2019-20,274,0,0,0,0,0,0,0,0,0,0,76,80,44,74,142,0.518,132,0.482,51,0.186,57,0.208,145,0.529,7,0.026,14,0.051,51,0.186,29,0.106,223,81.4%,86.1%
02M400,High School for Environmental Studies,2015-16,1259,0,0,0,0,0,0,0,0,0,0,356,325,318,260,627,0.498,632,0.502,168,0.133,188,0.149,807,0.641,16,0.013,80,0.064,214,0.17,103,0.082,961,76.3%,69.6%
02M400,High School for Environmental Studies,2016-17,1227,0,0,0,0,0,0,0,0,0,0,299,286,308,334,629,0.513,598,0.487,159,0.13,203,0.165,772,0.629,15,0.012,78,0.064,217,0.177,95,0.077,975,79.5%,68.2%
02M400,High School for Environmental Studies,2017-18,1194,0,0,0,0,0,0,0,0,0,0,299,296,285,314,608,0.509,586,0.491,145,0.121,196,0.164,756,0.633,18,0.015,79,0.066,219,0.183,101,0.085,980,82.1%,79.7%
02M400,High School for Environmental Studies,2018-19,1146,0,0,0,0,0,0,0,0,0,0,289,312,271,274,580,0.506,566,0.494,125,0.109,180,0.157,735,0.641,31,0.027,75,0.065,217,0.189,100,0.087,952,83.1%,78.9%
02M400,High School for Environmental Studies,2019-20,1133,0,0,0,0,0,0,0,0,0,0,282,302,298,251,585,0.516,548,0.484,133,0.117,163,0.144,724,0.639,29,0.026,84,0.074,205,0.181,81,0.071,896,79.1%,78.0%
02M407,Institute for Collaborative Education,2015-16,484,0,0,0,0,0,0,0,65,64,73,70,74,61,77,237,0.49,247,0.51,33,0.068,76,0.157,77,0.159,33,0.068,265,0.548,36,0.074,0,0,88,18.2%,26.7%
02M407,Institute for Collaborative Education,2016-17,486,0,0,0,0,0,0,0,68,72,72,65,74,66,69,243,0.5,243,0.5,33,0.068,85,0.175,83,0.171,33,0.068,252,0.519,47,0.097,1,0.002,101,20.8%,27.7%
02M407,Institute for Collaborative Education,2017-18,492,0,0,0,0,0,0,0,64,68,75,69,70,70,76,230,0.467,262,0.533,34,0.069,94,0.191,82,0.167,26,0.053,256,0.52,58,0.118,4,0.008,129,26.2%,33.1%
02M407,Institute for Collaborative Education,2018-19,486,0,0,0,0,0,0,0,66,71,72,67,71,68,71,242,0.498,244,0.502,34,0.07,108,0.222,93,0.191,20,0.041,231,0.475,80,0.165,2,0.004,140,28.8%,36.5%
02M407,Institute for Collaborative Education,2019-20,489,0,0,0,0,0,0,0,67,68,76,68,71,71,68,242,0.495,247,0.505,29,0.059,113,0.231,103,0.211,29,0.059,215,0.44,95,0.194,0,0,157,32.1%,36.0%
02M408,Professional Performing Arts High School,2015-16,546,0,0,0,0,0,0,0,33,29,32,109,135,95,113,407,0.745,139,0.255,26,0.048,124,0.227,110,0.201,48,0.088,238,0.436,67,0.123,1,0.002,188,34.4%,33.8%
02M408,Professional Performing Arts High School,2016-17,544,0,0,0,0,0,0,0,32,33,30,125,103,129,92,411,0.756,133,0.244,35,0.064,105,0.193,108,0.199,73,0.134,223,0.41,80,0.147,0,0,158,29.0%,32.8%
02M408,Professional Performing Arts High School,2017-18,565,0,0,0,0,0,0,0,58,31,33,94,124,99,126,423,0.749,142,0.251,37,0.065,120,0.212,121,0.214,46,0.081,241,0.427,84,0.149,1,0.002,214,37.9%,38.9%
02M408,Professional Performing Arts High School,2018-19,558,0,0,0,0,0,0,0,31,57,35,119,98,117,101,402,0.72,156,0.28,39,0.07,116,0.208,114,0.204,37,0.066,252,0.452,85,0.152,1,0.002,206,36.9%,38.0%
02M408,Professional Performing Arts High School,2019-20,577,0,0,0,0,0,0,0,34,30,53,126,120,101,113,421,0.73,156,0.27,36,0.062,115,0.199,125,0.217,43,0.075,258,0.447,93,0.161,2,0.003,174,30.2%,36.5%
02M411,Baruch College Campus High School,2015-16,445,0,0,0,0,0,0,0,0,0,0,106,118,114,107,251,0.564,194,0.436,221,0.497,26,0.058,57,0.128,7,0.016,134,0.301,60,0.135,1,0.002,226,50.8%,41.5%
02M411,Baruch College Campus High School,2016-17,440,0,0,0,0,0,0,0,0,0,0,103,109,116,112,262,0.595,178,0.405,198,0.45,20,0.045,63,0.143,10,0.023,149,0.339,68,0.155,2,0.005,190,43.2%,35.0%
02M411,Baruch College Campus High School,2017-18,460,0,0,0,0,0,0,0,0,0,0,124,110,110,116,269,0.585,191,0.415,180,0.391,21,0.046,61,0.133,19,0.041,179,0.389,69,0.15,2,0.004,196,42.6%,39.9%
02M411,Baruch College Campus High School,2018-19,475,0,0,0,0,0,0,0,0,0,0,119,127,116,113,265,0.558,210,0.442,166,0.349,17,0.036,63,0.133,27,0.057,202,0.425,56,0.118,5,0.011,192,40.4%,39.9%
02M411,Baruch College Campus High School,2019-20,487,0,0,0,0,0,0,0,0,0,0,120,122,130,115,295,0.606,192,0.394,163,0.335,17,0.035,73,0.15,24,0.049,210,0.431,74,0.152,4,0.008,183,37.6%,37.7%
02M412,N.Y.C. Lab School for Collaborative Studies,2015-16,527,0,0,0,0,0,0,0,0,0,0,117,127,149,134,295,0.56,232,0.44,128,0.243,29,0.055,81,0.154,30,0.057,259,0.491,87,0.165,1,0.002,170,32.3%,27.0%
02M412,N.Y.C. Lab School for Collaborative Studies,2016-17,531,0,0,0,0,0,0,0,0,0,0,129,122,129,151,286,0.539,245,0.461,113,0.213,29,0.055,78,0.147,40,0.075,271,0.51,95,0.179,2,0.004,151,28.4%,24.4%
02M412,N.Y.C. Lab School for Collaborative Studies,2017-18,498,0,0,0,0,0,0,0,0,0,0,124,129,118,127,256,0.514,242,0.486,98,0.197,22,0.044,66,0.133,36,0.072,276,0.554,100,0.201,4,0.008,152,30.5%,32.4%
02M412,N.Y.C. Lab School for Collaborative Studies,2018-19,471,0,0,0,0,0,0,0,0,0,0,110,118,130,113,246,0.522,225,0.478,88,0.187,17,0.036,58,0.123,42,0.089,266,0.565,97,0.206,3,0.006,131,27.8%,29.8%
02M412,N.Y.C. Lab School for Collaborative Studies,2019-20,514,0,0,0,0,0,0,0,0,0,0,160,118,108,128,245,0.477,269,0.523,100,0.195,12,0.023,60,0.117,43,0.084,299,0.582,98,0.191,2,0.004,128,24.9%,26.8%
02M413,School of the Future High School,2015-16,747,0,0,0,0,0,0,0,112,94,102,123,110,110,96,373,0.499,374,0.501,113,0.151,83,0.111,216,0.289,61,0.082,274,0.367,137,0.183,6,0.008,270,36.1%,33.5%
02M413,School of the Future High School,2016-17,763,0,0,0,0,0,0,0,111,107,89,119,119,111,107,373,0.489,390,0.511,119,0.156,87,0.114,213,0.279,61,0.08,283,0.371,154,0.202,8,0.01,257,33.7%,32.5%
02M413,School of the Future High School,2017-18,750,0,0,0,0,0,0,0,104,105,103,108,116,113,101,358,0.477,392,0.523,128,0.171,83,0.111,198,0.264,68,0.091,273,0.364,163,0.217,13,0.017,299,39.9%,42.0%
02M413,School of the Future High School,2018-19,749,0,0,0,0,0,0,0,102,97,105,117,107,110,111,365,0.487,384,0.513,150,0.2,84,0.112,181,0.242,74,0.099,260,0.347,162,0.216,5,0.007,329,43.9%,41.6%
02M413,School of the Future High School,2019-20,717,0,0,0,0,0,0,0,93,96,94,112,111,103,108,344,0.48,373,0.52,140,0.195,82,0.114,161,0.225,65,0.091,269,0.375,156,0.218,8,0.011,301,42.0%,43.2%
02M414,N.Y.C. Museum School,2015-16,446,0,0,0,0,0,0,0,0,0,0,96,113,118,119,265,0.594,181,0.406,151,0.339,59,0.132,169,0.379,12,0.027,55,0.123,36,0.081,3,0.007,336,75.3%,58.3%
02M414,N.Y.C. Museum School,2016-17,454,0,0,0,0,0,0,0,0,0,0,125,95,117,117,276,0.608,178,0.392,135,0.297,59,0.13,166,0.366,21,0.046,73,0.161,48,0.106,6,0.013,329,72.5%,55.8%
02M414,N.Y.C. Museum School,2017-18,450,0,0,0,0,0,0,0,0,0,0,120,118,97,115,268,0.596,182,0.404,131,0.291,61,0.136,152,0.338,21,0.047,85,0.189,76,0.169,6,0.013,302,67.1%,63.4%
02M414,N.Y.C. Museum School,2018-19,449,0,0,0,0,0,0,0,0,0,0,125,116,113,95,260,0.579,189,0.421,108,0.241,58,0.129,160,0.356,27,0.06,96,0.214,91,0.203,4,0.009,254,56.6%,56.1%
02M414,N.Y.C. Museum School,2019-20,454,0,0,0,0,0,0,0,0,0,0,112,120,108,114,234,0.515,220,0.485,103,0.227,56,0.123,148,0.326,21,0.046,126,0.278,104,0.229,1,0.002,233,51.3%,49.4%
02M416,Eleanor Roosevelt High School,2015-16,554,0,0,0,0,0,0,0,0,0,0,125,144,147,138,328,0.592,226,0.408,119,0.215,22,0.04,47,0.085,22,0.04,344,0.621,43,0.078,1,0.002,121,21.8%,18.6%
02M416,Eleanor Roosevelt High School,2016-17,543,0,0,0,0,0,0,0,0,0,0,130,125,142,146,328,0.604,215,0.396,111,0.204,22,0.041,59,0.109,7,0.013,344,0.634,62,0.114,0,0,117,21.5%,19.0%
02M416,Eleanor Roosevelt High School,2017-18,541,0,0,0,0,0,0,0,0,0,0,133,136,130,142,327,0.604,214,0.396,91,0.168,18,0.033,66,0.122,19,0.035,347,0.641,77,0.142,0,0,120,22.2%,23.2%
02M416,Eleanor Roosevelt High School,2018-19,530,0,0,0,0,0,0,0,0,0,0,132,136,134,128,317,0.598,213,0.402,81,0.153,14,0.026,53,0.1,33,0.062,349,0.658,82,0.155,0,0,106,20.0%,19.6%
02M416,Eleanor Roosevelt High School,2019-20,541,0,0,0,0,0,0,0,0,0,0,137,135,135,134,319,0.59,222,0.41,82,0.152,15,0.028,49,0.091,38,0.07,357,0.66,85,0.157,0,0,97,17.9%,18.2%
02M418,Millennium High School,2015-16,641,0,0,0,0,0,0,0,0,0,0,140,186,144,171,416,0.649,225,0.351,257,0.401,42,0.066,119,0.186,25,0.039,198,0.309,68,0.106,5,0.008,287,44.8%,40.1%
02M418,Millennium High School,2016-17,659,0,0,0,0,0,0,0,0,0,0,188,152,177,142,416,0.631,243,0.369,275,0.417,43,0.065,100,0.152,23,0.035,218,0.331,78,0.118,8,0.012,292,44.3%,39.4%
02M418,Millennium High School,2017-18,666,0,0,0,0,0,0,0,0,0,0,174,178,141,173,416,0.625,250,0.375,300,0.45,36,0.054,88,0.132,33,0.05,209,0.314,85,0.128,6,0.009,316,47.4%,48.0%
02M418,Millennium High School,2018-19,681,0,0,0,0,0,0,0,0,0,0,211,166,164,140,422,0.62,259,0.38,320,0.47,26,0.038,75,0.11,42,0.062,218,0.32,85,0.125,5,0.007,345,50.7%,47.8%
02M418,Millennium High School,2019-20,674,0,0,0,0,0,0,0,0,0,0,151,204,158,161,389,0.577,285,0.423,334,0.496,20,0.03,77,0.114,41,0.061,202,0.3,91,0.135,1,0.001,340,50.4%,50.1%
02M419,Landmark High School,2015-16,370,0,0,0,0,0,0,0,0,0,0,125,87,81,77,207,0.559,163,0.441,8,0.022,113,0.305,232,0.627,10,0.027,7,0.019,91,0.246,28,0.076,318,85.9%,78.5%
02M419,Landmark High School,2016-17,380,0,0,0,0,0,0,0,0,0,0,122,107,85,66,208,0.547,172,0.453,10,0.026,129,0.339,223,0.587,11,0.029,7,0.018,90,0.237,26,0.068,329,86.6%,76.7%
02M419,Landmark High School,2017-18,348,0,0,0,0,0,0,0,0,0,0,81,94,100,73,189,0.543,159,0.457,11,0.032,116,0.333,206,0.592,6,0.017,9,0.026,81,0.233,23,0.066,309,88.8%,85.6%
02M419,Landmark High School,2018-19,330,0,0,0,0,0,0,0,0,0,0,74,82,86,88,176,0.533,154,0.467,10,0.03,110,0.333,195,0.591,7,0.021,8,0.024,74,0.224,18,0.055,269,81.5%,82.7%
02M419,Landmark High School,2019-20,335,0,0,0,0,0,0,0,0,0,0,118,71,73,73,182,0.543,153,0.457,9,0.027,101,0.301,208,0.621,7,0.021,10,0.03,71,0.212,20,0.06,287,85.7%,86.3%
02M420,High School for Health Professions and Human Servi,2015-16,1700,0,0,0,0,0,0,0,0,0,0,511,483,375,331,1195,0.703,505,0.297,351,0.206,308,0.181,901,0.53,14,0.008,126,0.074,221,0.13,107,0.063,1098,64.6%,67.4%
02M420,High School for Health Professions and Human Servi,2016-17,1792,0,0,0,0,0,0,0,0,0,0,551,478,405,358,1252,0.699,540,0.301,358,0.2,303,0.169,950,0.53,36,0.02,145,0.081,237,0.132,120,0.067,1160,64.7%,65.8%
02M420,High School for Health Professions and Human Servi,2017-18,1819,0,0,0,0,0,0,0,0,0,0,515,529,401,374,1294,0.711,525,0.289,386,0.212,292,0.161,972,0.534,32,0.018,137,0.075,224,0.123,99,0.054,1377,75.7%,76.4%
02M420,High School for Health Professions and Human Servi,2018-19,1825,0,0,0,0,0,0,0,0,0,0,509,484,461,371,1293,0.708,532,0.292,395,0.216,287,0.157,962,0.527,40,0.022,141,0.077,237,0.13,76,0.042,1365,74.8%,75.5%
02M420,High School for Health Professions and Human Servi,2019-20,1822,0,0,0,0,0,0,0,0,0,0,461,504,450,407,1312,0.72,510,0.28,418,0.229,268,0.147,947,0.52,35,0.019,154,0.085,248,0.136,79,0.043,1399,76.8%,76.2%
02M422,Quest to Learn,2015-16,662,0,0,0,0,0,0,0,108,87,117,109,95,81,65,210,0.317,452,0.683,72,0.109,127,0.192,232,0.35,38,0.057,193,0.292,215,0.325,19,0.029,306,46.2%,43.3%
02M422,Quest to Learn,2016-17,643,0,0,0,0,0,0,0,90,95,90,137,82,79,70,204,0.317,439,0.683,71,0.11,130,0.202,260,0.404,36,0.056,146,0.227,211,0.328,17,0.026,348,54.1%,49.0%
02M422,Quest to Learn,2017-18,586,0,0,0,0,0,0,0,54,74,94,103,117,79,65,216,0.369,370,0.631,63,0.108,129,0.22,250,0.427,25,0.043,119,0.203,178,0.304,16,0.027,401,68.4%,62.9%
02M422,Quest to Learn,2018-19,545,0,0,0,0,0,0,0,40,52,75,137,88,84,69,206,0.378,339,0.622,71,0.13,118,0.217,235,0.431,20,0.037,101,0.185,154,0.283,23,0.042,397,72.8%,67.1%
02M422,Quest to Learn,2019-20,581,0,0,0,0,0,0,0,89,49,60,128,112,68,75,248,0.427,333,0.573,66,0.114,149,0.256,258,0.444,21,0.036,87,0.15,163,0.281,19,0.033,411,70.7%,71.7%
02M425,Leadership and Public Service High School,2015-16,684,0,0,0,0,0,0,0,0,0,0,223,119,173,169,395,0.577,289,0.423,35,0.051,189,0.276,421,0.615,16,0.023,23,0.034,133,0.194,45,0.066,510,74.6%,74.9%
02M425,Leadership and Public Service High School,2016-17,608,0,0,0,0,0,0,0,0,0,0,171,189,115,133,341,0.561,267,0.439,31,0.051,181,0.298,365,0.6,12,0.02,19,0.031,114,0.188,36,0.059,560,92.1%,72.5%
02M425,Leadership and Public Service High School,2017-18,523,0,0,0,0,0,0,0,0,0,0,137,139,150,97,294,0.562,229,0.438,39,0.075,144,0.275,313,0.598,8,0.015,19,0.036,98,0.187,27,0.052,437,83.6%,83.4%
02M425,Leadership and Public Service High School,2018-19,473,0,0,0,0,0,0,0,0,0,0,113,124,112,124,254,0.537,219,0.463,40,0.085,127,0.268,279,0.59,10,0.021,17,0.036,95,0.201,23,0.049,395,83.5%,83.4%
02M425,Leadership and Public Service High School,2019-20,361,0,0,0,0,0,0,0,0,0,0,79,89,93,100,203,0.562,158,0.438,28,0.078,92,0.255,217,0.601,9,0.025,15,0.042,79,0.219,14,0.039,304,84.2%,84.4%
02M427,Manhattan Academy For Arts & Language,2015-16,288,0,0,0,0,0,0,0,0,0,0,95,98,44,51,138,0.479,150,0.521,7,0.024,11,0.038,263,0.913,0,0,7,0.024,13,0.045,215,0.747,268,93.1%,94.4%
02M427,Manhattan Academy For Arts & Language,2016-17,288,0,0,0,0,0,0,0,0,0,0,87,99,60,42,132,0.458,156,0.542,8,0.028,11,0.038,262,0.91,0,0,7,0.024,22,0.076,214,0.743,272,94.4%,90.6%
02M427,Manhattan Academy For Arts & Language,2017-18,269,0,0,0,0,0,0,0,0,0,0,71,80,62,56,124,0.461,145,0.539,4,0.015,10,0.037,247,0.918,0,0,8,0.03,23,0.086,184,0.684,Above 95%,Above 95%,Above 95%
02M427,Manhattan Academy For Arts & Language,2018-19,233,0,0,0,0,0,0,0,0,0,0,64,60,48,61,108,0.464,125,0.536,2,0.009,5,0.021,221,0.948,0,0,5,0.021,29,0.124,157,0.674,Above 95%,Above 95%,Above 95%
02M427,Manhattan Academy For Arts & Language,2019-20,210,0,0,0,0,0,0,0,0,0,0,70,50,46,44,104,0.495,106,0.505,2,0.01,3,0.014,200,0.952,0,0,5,0.024,21,0.1,137,0.652,Above 95%,Above 95%,Above 95%
02M432,Murray Hill Academy,2015-16,290,0,0,0,0,0,0,0,0,0,0,91,82,57,60,139,0.479,151,0.521,20,0.069,95,0.328,154,0.531,5,0.017,16,0.055,66,0.228,10,0.034,238,82.1%,70.1%
02M432,Murray Hill Academy,2016-17,315,0,0,0,0,0,0,0,0,0,0,113,102,49,51,162,0.514,153,0.486,18,0.057,98,0.311,171,0.543,8,0.025,20,0.063,82,0.26,17,0.054,251,79.7%,70.0%
02M432,Murray Hill Academy,2017-18,317,0,0,0,0,0,0,0,0,0,0,105,114,58,40,161,0.508,156,0.492,24,0.076,99,0.312,168,0.53,10,0.032,16,0.05,77,0.243,18,0.057,265,83.6%,79.1%
02M432,Murray Hill Academy,2018-19,304,0,0,0,0,0,0,0,0,0,0,81,109,66,48,157,0.516,147,0.484,18,0.059,93,0.306,161,0.53,12,0.039,20,0.066,76,0.25,12,0.039,265,87.2%,81.7%
02M432,Murray Hill Academy,2019-20,263,0,0,0,0,0,0,0,0,0,0,71,55,71,66,130,0.494,133,0.506,16,0.061,80,0.304,143,0.544,9,0.034,15,0.057,69,0.262,5,0.019,229,87.1%,84.6%
02M437,Hudson High School of Learning Technologies,2015-16,501,0,0,0,0,0,0,0,0,0,0,142,110,120,129,169,0.337,332,0.663,31,0.062,140,0.279,303,0.605,11,0.022,16,0.032,110,0.22,46,0.092,415,82.8%,74.5%
02M437,Hudson High School of Learning Technologies,2016-17,483,0,0,0,0,0,0,0,0,0,0,123,130,101,129,153,0.317,330,0.683,34,0.07,142,0.294,279,0.578,11,0.023,17,0.035,116,0.24,45,0.093,422,87.4%,72.2%
02M437,Hudson High School of Learning Technologies,2017-18,476,0,0,0,0,0,0,0,0,0,0,121,128,118,109,153,0.321,323,0.679,31,0.065,136,0.286,277,0.582,13,0.027,19,0.04,118,0.248,47,0.099,405,85.1%,82.6%
02M437,Hudson High School of Learning Technologies,2018-19,476,0,0,0,0,0,0,0,0,0,0,128,119,114,115,155,0.326,321,0.674,30,0.063,120,0.252,300,0.63,12,0.025,14,0.029,122,0.256,42,0.088,387,81.3%,82.7%
02M437,Hudson High School of Learning Technologies,2019-20,458,0,0,0,0,0,0,0,0,0,0,103,126,112,117,144,0.314,314,0.686,27,0.059,128,0.279,275,0.6,12,0.026,16,0.035,124,0.271,41,0.09,375,81.9%,84.5%
02M438,International High School at Union Square,2015-16,356,0,0,0,0,0,0,0,0,0,0,66,91,95,104,163,0.458,193,0.542,94,0.264,54,0.152,172,0.483,0,0,36,0.101,13,0.037,297,0.834,318,89.3%,94.1%
02M438,International High School at Union Square,2016-17,362,0,0,0,0,0,0,0,0,0,0,103,97,76,86,156,0.431,206,0.569,74,0.204,73,0.202,185,0.511,1,0.003,29,0.08,12,0.033,303,0.837,322,89.0%,94.4%
02M438,International High School at Union Square,2017-18,360,0,0,0,0,0,0,0,0,0,0,82,101,88,89,152,0.422,208,0.578,65,0.181,66,0.183,196,0.544,2,0.006,31,0.086,13,0.036,311,0.864,306,85.0%,Above 95%
02M438,International High School at Union Square,2018-19,356,0,0,0,0,0,0,0,0,0,0,80,91,94,91,138,0.388,218,0.612,56,0.157,70,0.197,192,0.539,2,0.006,36,0.101,12,0.034,307,0.862,312,87.6%,Above 95%
02M438,International High School at Union Square,2019-20,351,0,0,0,0,0,0,0,0,0,0,75,106,85,85,130,0.37,221,0.63,54,0.154,72,0.205,184,0.524,3,0.009,38,0.108,14,0.04,273,0.778,304,86.6%,Above 95%
02M439,Manhattan Village Academy,2015-16,441,0,0,0,0,0,0,0,0,0,0,116,130,97,98,284,0.644,157,0.356,29,0.066,53,0.12,272,0.617,50,0.113,37,0.084,62,0.141,5,0.011,326,73.9%,60.7%
02M439,Manhattan Village Academy,2016-17,432,0,0,0,0,0,0,0,0,0,0,99,112,131,90,275,0.637,157,0.363,31,0.072,49,0.113,258,0.597,60,0.139,34,0.079,65,0.15,7,0.016,329,76.2%,61.7%
02M439,Manhattan Village Academy,2017-18,456,0,0,0,0,0,0,0,0,0,0,106,114,110,126,273,0.599,183,0.401,41,0.09,62,0.136,308,0.675,6,0.013,39,0.086,71,0.156,9,0.02,354,77.6%,68.0%
02M439,Manhattan Village Academy,2018-19,452,0,0,0,0,0,0,0,0,0,0,112,121,115,104,272,0.602,180,0.398,40,0.088,64,0.142,287,0.635,21,0.046,40,0.088,71,0.157,9,0.02,349,77.2%,68.2%
02M439,Manhattan Village Academy,2019-20,460,0,0,0,0,0,0,0,0,0,0,113,121,120,106,279,0.607,181,0.393,46,0.1,71,0.154,308,0.67,2,0.004,33,0.072,68,0.148,8,0.017,341,74.1%,65.9%
02M442,"Ballet Tech, NYC Public School for Dance",2015-16,152,0,0,0,0,0,40,44,25,20,23,0,0,0,0,81,0.533,71,0.467,55,0.362,38,0.25,24,0.158,6,0.039,29,0.191,5,0.033,0,0,85,55.9%,45.4%
02M442,"Ballet Tech, NYC Public School for Dance",2016-17,150,0,0,0,0,0,39,41,24,26,20,0,0,0,0,81,0.54,69,0.46,45,0.3,44,0.293,26,0.173,7,0.047,28,0.187,5,0.033,3,0.02,83,55.3%,42.3%
02M442,"Ballet Tech, NYC Public School for Dance",2017-18,141,0,0,0,0,0,37,37,19,23,25,0,0,0,0,70,0.496,71,0.504,45,0.319,27,0.191,30,0.213,8,0.057,31,0.22,7,0.05,2,0.014,79,56.0%,45.1%
02M442,"Ballet Tech, NYC Public School for Dance",2018-19,142,0,0,0,0,0,36,38,26,20,22,0,0,0,0,74,0.521,68,0.479,39,0.275,25,0.176,35,0.246,12,0.085,31,0.218,7,0.049,4,0.028,63,44.4%,46.6%
02M442,"Ballet Tech, NYC Public School for Dance",2019-20,141,0,0,0,0,0,34,39,23,26,19,0,0,0,0,81,0.574,60,0.426,38,0.27,25,0.177,29,0.206,18,0.128,31,0.22,9,0.064,5,0.035,67,47.5%,47.1%
02M449,Vanguard High School,2015-16,461,0,0,0,0,0,0,0,0,0,0,124,140,107,90,250,0.542,211,0.458,27,0.059,116,0.252,268,0.581,20,0.043,30,0.065,102,0.221,29,0.063,341,74.0%,65.5%
02M449,Vanguard High School,2016-17,459,0,0,0,0,0,0,0,0,0,0,131,115,112,101,234,0.51,225,0.49,24,0.052,116,0.253,281,0.612,18,0.039,20,0.044,109,0.237,22,0.048,350,76.3%,68.9%
02M449,Vanguard High School,2017-18,446,0,0,0,0,0,0,0,0,0,0,124,117,94,111,232,0.52,214,0.48,20,0.045,123,0.276,263,0.59,16,0.036,24,0.054,105,0.235,16,0.036,363,81.4%,79.5%
02M449,Vanguard High School,2018-19,427,0,0,0,0,0,0,0,0,0,0,115,117,107,88,220,0.515,207,0.485,24,0.056,107,0.251,249,0.583,18,0.042,29,0.068,105,0.246,13,0.03,315,73.8%,76.3%
02M449,Vanguard High School,2019-20,424,0,0,0,0,0,0,0,0,0,0,117,113,96,98,207,0.488,217,0.512,22,0.052,111,0.262,254,0.599,15,0.035,22,0.052,104,0.245,10,0.024,320,75.5%,77.1%
02M459,Manhattan International High School,2015-16,342,0,0,0,0,0,0,0,0,0,0,92,91,79,80,158,0.462,184,0.538,84,0.246,54,0.158,162,0.474,1,0.003,41,0.12,14,0.041,230,0.673,180,52.6%,91.4%
02M459,Manhattan International High School,2016-17,331,0,0,0,0,0,0,0,0,0,0,89,95,78,69,153,0.462,178,0.538,65,0.196,51,0.154,175,0.529,1,0.003,39,0.118,13,0.039,236,0.713,161,48.6%,90.3%
02M459,Manhattan International High School,2017-18,337,0,0,0,0,0,0,0,0,0,0,90,90,81,76,151,0.448,186,0.552,59,0.175,50,0.148,181,0.537,1,0.003,46,0.136,10,0.03,239,0.709,288,85.5%,94.2%
02M459,Manhattan International High School,2018-19,313,0,0,0,0,0,0,0,0,0,0,86,89,68,70,141,0.45,172,0.55,45,0.144,47,0.15,159,0.508,1,0.003,61,0.195,7,0.022,224,0.716,230,73.5%,94.8%
02M459,Manhattan International High School,2019-20,301,0,0,0,0,0,0,0,0,0,0,83,97,51,70,145,0.482,156,0.518,44,0.146,48,0.159,148,0.492,2,0.007,59,0.196,6,0.02,215,0.714,209,69.4%,Above 95%
02M475,Stuyvesant High School,2015-16,3327,0,0,0,0,0,0,0,0,0,0,841,842,842,802,1419,0.427,1908,0.573,2443,0.734,20,0.006,88,0.026,142,0.043,634,0.191,18,0.005,0,0,1434,43.1%,32.0%
02M475,Stuyvesant High School,2016-17,3365,0,0,0,0,0,0,0,0,0,0,851,847,834,833,1455,0.432,1910,0.568,2507,0.745,21,0.006,82,0.024,153,0.045,602,0.179,20,0.006,1,0,1526,45.3%,31.2%
02M475,Stuyvesant High School,2017-18,3336,0,0,0,0,0,0,0,0,0,0,823,857,828,828,1428,0.428,1906,0.571,2451,0.735,24,0.007,92,0.028,174,0.052,595,0.178,15,0.004,0,0,1547,46.4%,41.7%
02M475,Stuyvesant High School,2018-19,3316,0,0,0,0,0,0,0,0,0,0,823,822,849,822,1415,0.427,1901,0.573,2425,0.731,29,0.009,100,0.03,137,0.041,625,0.188,16,0.005,0,0,1460,44.0%,39.9%
02M475,Stuyvesant High School,2019-20,3381,0,0,0,0,0,0,0,0,0,0,909,820,811,841,1458,0.431,1923,0.569,2438,0.721,28,0.008,116,0.034,172,0.051,627,0.185,16,0.005,0,0,1519,44.9%,40.5%
02M489,High School of Economics and Finance,2015-16,761,0,0,0,0,0,0,0,0,0,0,220,215,159,167,309,0.406,452,0.594,169,0.222,168,0.221,359,0.472,7,0.009,58,0.076,139,0.183,39,0.051,586,77.0%,65.0%
02M489,High School of Economics and Finance,2016-17,762,0,0,0,0,0,0,0,0,0,0,226,197,181,158,320,0.42,442,0.58,164,0.215,191,0.251,340,0.446,11,0.014,56,0.073,141,0.185,42,0.055,596,78.2%,64.6%
02M489,High School of Economics and Finance,2017-18,738,0,0,0,0,0,0,0,0,0,0,219,210,144,165,302,0.409,436,0.591,160,0.217,175,0.237,331,0.449,18,0.024,54,0.073,144,0.195,48,0.065,600,81.3%,76.9%
02M489,High School of Economics and Finance,2018-19,741,0,0,0,0,0,0,0,0,0,0,236,186,164,155,308,0.416,433,0.584,161,0.217,181,0.244,326,0.44,14,0.019,59,0.08,143,0.193,44,0.059,573,77.3%,77.6%
